
timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751564417.2133214,1.3,4.5,-3.2,-7.799963223596242,0.4,0.0,-7.799963223596242,False,
1751564417.4565175,1.3,4.494,-3.194,-2.550245400287639,0.4,0.0,-2.550245400287639,False,
1751564417.607125,1.3,4.463,-3.1630000000000003,-2.489301988153262,0.4,0.0,-2.489301988153262,False,
1751564417.834536,1.3,4.446,-3.146,-2.501897703309082,0.4,0.0,-2.501897703309082,False,
1751564417.9721682,1.3,4.417,-3.117,-2.4514548084086085,0.4,0.0,-2.4514548084086085,False,
1751564418.232174,1.3,4.382,-3.082,-2.4386256209546646,0.4,0.0,-2.4386256209546646,False,
1751564418.3701706,1.3,4.33,-3.0300000000000002,-2.348912577526153,0.4,0.0,-2.348912577526153,False,
1751564418.6231732,1.3,3.919,-2.6189999999999998,-1.770258114692759,0.4,0.0,-1.770258114692759,False,
1751564418.753032,1.3,3.927,-2.627,-2.1139172821129333,0.4,0.0,-2.1139172821129333,False,
1751564418.9957995,1.3,3.822,-2.5220000000000002,-1.9311141555147748,0.4,0.0,-1.9311141555147748,False,
1751564419.1418347,1.3,4.094,-2.7940000000000005,-2.6078498308810687,0.4,0.0,-2.6078498308810687,False,
1751564419.3779433,1.3,4.094,-2.7940000000000005,-2.2352000000000003,0.4,0.0,-2.2352000000000003,False,
1751564419.5234146,1.3,3.721,-2.4210000000000003,-1.4240085640302862,0.4,0.0,-1.4240085640302862,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751564445.4167552,1.3,4.314,-3.0140000000000002,-5.694250519987275,0.4,0.0,-5.694250519987275,False,
1751564445.6288874,1.3,4.311,-3.011,-2.4059570850824437,0.4,0.0,-2.4059570850824437,False,
1751564445.8251998,1.3,4.298,-2.998,-2.3851480962189293,0.4,0.0,-2.3851480962189293,False,
1751564446.008735,1.3,4.309,-3.0090000000000003,-2.419108132272019,0.4,0.0,-2.419108132272019,False,
1751564446.185433,1.3,4.304,-3.0040000000000004,-2.3975404573993093,0.4,0.0,-2.3975404573993093,False,
1751564446.4071634,1.3,4.301,-3.0010000000000003,-2.398005914629137,0.4,0.0,-2.398005914629137,False,
1751564446.5656903,1.3,4.048,-2.748,-1.8905272354061586,0.4,0.0,-1.8905272354061586,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751564565.427353,1.3,4.389,-3.0890000000000004,-4.644675174444792,0.4,0.0,-4.644675174444792,False,
1751564565.5877998,1.3,4.334,-3.034,-2.359058255831298,0.4,0.0,-2.359058255831298,False,
1751564565.8231068,1.3,4.325,-3.0250000000000004,-2.4123631082279906,0.4,0.0,-2.4123631082279906,False,
1751564565.979075,1.3,4.049,-2.7490000000000006,-1.8441538708787006,0.4,0.0,-1.8441538708787006,False,
1751564566.1916633,1.3,4.292,-2.992,-2.622745925821007,0.4,0.0,-2.622745925821007,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751564633.4996736,1.3,4.36,-3.0600000000000005,-4.305794056596946,0.4,0.0,-4.305794056596946,False,
1751564633.6364098,1.3,4.392,-3.0920000000000005,-2.52040775539029,0.4,0.0,-2.52040775539029,False,
1751564633.8935401,1.3,4.392,-3.0920000000000005,-2.4736000000000007,0.4,0.0,-2.4736000000000007,False,
1751564634.1094723,1.3,4.419,-3.1189999999999998,-2.520260153685293,0.4,0.0,-2.520260153685293,False,
1751564634.3474102,1.3,4.424,-3.1240000000000006,-2.503384290991658,0.4,0.0,-2.503384290991658,False,
1751564634.5091245,1.3,3.819,-2.519,-1.2686750783650638,0.4,0.0,-1.2686750783650638,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751564673.3849494,1.3,4.407,-3.107,-5.794843729129476,0.4,0.0,-5.794843729129476,False,
1751564673.5473754,1.3,4.403,-3.1029999999999998,-2.4774599671689472,0.4,0.0,-2.4774599671689472,False,
1751564673.7655857,1.3,4.402,-3.1020000000000003,-2.480685670437949,0.4,0.0,-2.480685670437949,False,
1751564673.939706,1.3,4.402,-3.1020000000000003,-2.4816000000000003,0.4,0.0,-2.4816000000000003,False,
1751564674.1555605,1.3,4.408,-3.1080000000000005,-2.4919859442578094,0.4,0.0,-2.4919859442578094,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751564751.3328714,1.3,4.552,-3.252,-7.507571602655867,0.4,0.0,-7.507571602655867,False,
1751564751.4843183,1.3,4.419,-3.1189999999999998,-2.3201403571535044,0.4,0.0,-2.3201403571535044,False,
1751564751.6990669,1.3,4.418,-3.1180000000000003,-2.4934640952349088,0.4,0.0,-2.4934640952349088,False,
1751564751.864472,1.3,4.56,-3.26,-2.7791341014751767,0.4,0.0,-2.7791341014751767,False,
1751564752.072623,1.3,4.753,-3.4530000000000003,-2.947840933732698,0.4,0.0,-2.947840933732698,False,
1751564752.2816167,1.3,4.592,-3.292,-2.4795195617278525,0.4,0.0,-2.4795195617278525,False,
1751564752.5045526,1.3,3.215,-1.9149999999999998,-0.2967215794640585,0.4,0.0,-0.2967215794640585,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751565850.8713312,1.3,5.269,-3.9690000000000003,-7.5792250254299285,0.4,0.0,-7.5792250254299285,False,
1751565851.1093178,1.3,5.269,-3.9690000000000003,-3.1752000000000002,0.4,0.0,-3.1752000000000002,False,
1751565851.2676706,1.3,5.266,-3.966,-3.1690109934054025,0.4,0.0,-3.1690109934054025,False,
1751565851.4817157,1.3,5.266,-3.966,-3.1728000000000005,0.4,0.0,-3.1728000000000005,False,
1751565851.6661289,1.3,5.263,-3.963,-3.1671464367117657,0.4,0.0,-3.1671464367117657,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751565925.3652887,1.3,5.277,-3.9770000000000003,-6.86403855879165,0.4,0.0,-6.86403855879165,False,
1751565925.5510747,1.3,5.276,-3.976,-3.1796997233768223,0.4,0.0,-3.1796997233768223,False,
1751565925.7910578,1.3,5.276,-3.976,-3.1808,0.4,0.0,-3.1808,False,
1751565925.9452057,1.3,5.276,-3.976,-3.1808,0.4,0.0,-3.1808,False,
1751565926.160015,1.3,5.276,-3.976,-3.1808,0.4,0.0,-3.1808,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751565987.85541,1.3,5.151,-3.851,-8.820868126299331,0.4,0.0,-8.820868126299331,False,
1751565988.1595442,1.3,5.151,-3.851,-3.0808,0.4,0.0,-3.0808,False,
1751565988.3194914,1.3,5.184,-3.8840000000000003,-3.1483342533251517,0.4,0.0,-3.1483342533251517,False,
1751565988.5503047,1.3,5.158,-3.8580000000000005,-3.0638217089428563,0.4,0.0,-3.0638217089428563,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751566000.3538966,1.3,5.185,-3.885,-7.438523198845539,0.4,0.0,-7.438523198845539,False,
1751566000.61615,1.3,5.186,-3.886,-3.1095677593722924,0.4,0.0,-3.1095677593722924,False,
1751566000.9076061,1.3,5.155,-3.8550000000000004,-3.0628721166244057,0.4,0.0,-3.0628721166244057,False,
1751566001.071027,1.3,5.181,-3.8810000000000002,-3.136626312210526,0.4,0.0,-3.136626312210526,False,
1751566001.29449,1.3,5.181,-3.8810000000000002,-3.1048000000000004,0.4,0.0,-3.1048000000000004,False,
1751566001.4678137,1.3,5.058,-3.758,-2.8627864425746914,0.4,0.0,-2.8627864425746914,False,
1751566001.716591,1.3,4.938,-3.638,-2.8141231725360836,0.4,0.0,-2.8141231725360836,False,
1751566001.8646774,1.3,4.785,-3.4850000000000003,-2.5820554032782157,0.4,0.0,-2.5820554032782157,False,
1751566002.1372907,1.3,4.728,-3.428,-2.6929686273780056,0.4,0.0,-2.6929686273780056,False,
1751566002.3380299,1.3,4.551,-3.2510000000000003,-2.4549571642842207,0.4,0.0,-2.4549571642842207,False,
1751566002.9861712,1.3,4.546,-3.2460000000000004,-2.5952571539975358,0.4,0.0,-2.5952571539975358,False,
1751566003.2632072,1.3,4.548,-3.248,-2.5998385559234953,0.4,0.0,-2.5998385559234953,False,
1751566003.4179485,1.3,4.554,-3.2540000000000004,-2.6110588310976564,0.4,0.0,-2.6110588310976564,False,
1751566003.6673293,1.3,4.553,-3.253,-2.6016013139090606,0.4,0.0,-2.6016013139090606,False,
1751566003.820512,1.3,4.55,-3.25,-2.5960831341371735,0.4,0.0,-2.5960831341371735,False,
1751566004.0428228,1.3,4.553,-3.253,-2.6050989881136877,0.4,0.0,-2.6050989881136877,False,
1751566004.1924615,1.3,4.558,-3.258,-2.613128077984867,0.4,0.0,-2.613128077984867,False,
1751566004.4433677,1.3,4.556,-3.2560000000000002,-2.6031960550556077,0.4,0.0,-2.6031960550556077,False,
1751566004.576624,1.3,4.554,-3.2540000000000004,-2.600254308393806,0.4,0.0,-2.600254308393806,False,
1751566004.8140998,1.3,4.552,-3.252,-2.599915383263698,0.4,0.0,-2.599915383263698,False,

timestamp,depth_target,depth_actual,error,pid_output,thrust_x,thrust_y,thrust_z,obstacle,acao
1751566057.2869093,1.3,2.759,-1.4589999999999999,-3.3110043566298826,0.4,0.0,-3.3110043566298826,False,
1751566057.5307484,1.3,2.758,-1.458,-1.1655835721870176,0.4,0.0,-1.1655835721870176,False,
1751566057.6501782,1.3,2.758,-1.458,-1.1664,0.4,0.0,-1.1664,False,
1751566057.8772745,1.3,2.757,-1.457,-1.164719320115694,0.4,0.0,-1.164719320115694,False,
1751566058.0185187,1.3,2.751,-1.4509999999999998,-1.1523029125164597,0.4,0.0,-1.1523029125164597,False,
1751566058.238684,1.3,2.747,-1.4469999999999998,-1.1539665742999676,0.4,0.0,-1.1539665742999676,False,
1751566058.4567354,1.3,2.723,-1.4229999999999998,-1.1163888185284958,0.4,0.0,-1.1163888185284958,False,
1751566058.6564138,1.3,2.709,-1.409,-1.1131765657781458,0.4,0.0,-1.1131765657781458,False,
1751566058.8179593,1.3,2.669,-1.369,-1.0456781335600263,0.4,0.0,-1.0456781335600263,False,
1751566059.0189736,1.3,2.646,-1.3459999999999999,-1.0539146422034888,0.4,0.0,-1.0539146422034888,False,
1751566059.1887896,1.3,2.577,-1.277,-0.9403364935670282,0.4,0.0,-0.9403364935670282,False,
1751566059.3870797,1.3,2.544,-1.244,-0.9618875175693631,0.4,0.0,-0.9618875175693631,False,
1751566059.5431209,1.3,2.454,-1.1540000000000001,-0.8079760887879568,0.4,0.0,-0.8079760887879568,False,
1751566059.7943742,1.3,2.419,-1.119,-0.8673362395285957,0.4,0.0,-0.8673362395285957,False,
1751566060.0452237,1.3,2.358,-1.058,-0.7971770939246822,0.4,0.0,-0.7971770939246822,False,
1751566060.161751,1.3,2.301,-1.0010000000000001,-0.7062507557601503,0.4,0.0,-0.7062507557601503,False,
